key,R,adam,best,alpha_best,rho_best,kappa_best,alpha_det,aGN,L0
"('grid3', 1, 150)",0.28274404706161,34169.15804841838,0.6008974895407446,-30,0.5,20.0,-30,73.02973381872879,0.04445212117924992
"('grid3', 1, 200)",0.22648461449376714,17469.19053520558,0.7965574496696697,30,0.75,50.0,30,50.88595729943875,0.05133813804477713
"('grid3', 1, 250)",0.22585832535880193,26216.82955888599,0.48948291998340576,30,0.5,5.0,30,63.79821769080233,0.051721465310911416
"('grid3', 1, 300)",0.2214820609031134,35685.5162717488,0.5211850843342243,-20,0.5,5.0,30,59.65572397445449,0.051616910621349474
"('grid3', 1, 350)",0.22029778188325447,32953.81861956891,0.48986338171561106,-30,0.5,inf,-30,-49.68582365082231,0.05157175306375516
"('grid3', 1, 400)",0.219976153345359,31275.231980281074,0.48145963063096087,-30,0.5,inf,-30,-91.98879769903601,0.051554108565417756
"('grid3', 1, 450)",0.21985755534711668,17223.54182107457,0.4525419865763936,-30,0.5,5.0,-30,-91.47990581258718,0.05154344105892504
"('grid3', 1, 500)",0.21980519238653706,24221.092606000788,0.5656266106932097,-30,0.5,inf,-30,-91.19942982432569,0.051534762101419856
"('grid3', 1, 550)",0.21973864234517806,18001.88934915878,0.6110007797799616,-30,0.5,inf,-30,-90.97287636516909,0.05152637285739275
"('grid3', 1, 600)",0.21966110844219716,30306.4726918945,0.5852833992134041,30,0.75,5.0,-30,-90.76662820465508,0.05151774061402551
"('grid3', 1, 650)",0.21958474096467728,106509.86255787719,0.6215869754391161,30,0.75,10.0,-30,-90.52781532610125,0.05150882650812755
"('grid3', 1, 700)",0.21950705451233898,182016.27996927509,0.7443652401133638,-30,0.5,50.0,-30,-90.35758463121824,0.05149961589712978
"('grid3', 1, 750)",0.21939978463598042,227690.460458385,0.7843263100804141,30,0.5,5.0,-30,-90.16593763609731,0.051490020764903735
"('grid3', 1, 800)",0.2193411587780479,807109.4154169614,0.7156277270844262,30,0.5,50.0,-30,-89.83951900518746,0.051480313403915665
"('grid3', 1, 850)",0.22324407184506015,43802.05055389819,0.635302646433997,30,0.5,5.0,-20,85.00519789076463,0.05149322308095022
"('grid3', 1, 900)",0.2195214255553802,115645.34811228202,0.5305178293431734,15,0.75,5.0,30,-87.57115788646814,0.05146191291967368
"('grid3', 1, 950)",0.21894272706499784,2073411.7800024482,0.7271053420262178,30,0.5,10.0,-30,-89.26385439577889,0.051448576151947006
"('grid3', 1, 1000)",0.21882865595977607,9863216.641379008,0.7656786543877236,-30,1.5,10.0,-30,-88.9707583370726,0.05143757240726601
"('grid3', 1, 1050)",0.22196180749524907,889535.6109632163,0.53124714714488,30,0.5,5.0,30,83.56187552246809,0.05144763557432285
"('grid3', 1, 1100)",0.2189328549855945,687861.2237673408,0.5461052508618736,30,0.5,20.0,-30,-86.20002637900862,0.051417109236728264
"('grid3', 1, 1150)",0.21828852411251354,257197.15547776438,0.7953322387295955,-30,0.5,50.0,-30,-88.51592847148422,0.05140249734270165
"('grid3', 1, 1200)",0.21814374432572636,18845440.701329116,0.7713761616008707,-30,0.5,10.0,-30,-88.17713225677046,0.05139064965513716
"('grid3', 1, 1250)",0.22184845524899438,2930686.665616617,0.6678344711079537,30,0.5,10.0,-20,78.59512033268703,0.051400104327361876
"('grid3', 1, 1300)",0.2169793525578555,56120834.796356514,0.5972398236040827,30,0.75,5.0,-20,-81.92037585386056,0.05136123239887511
"('grid3', 1, 1350)",0.21759905090960402,212621716.0797167,0.7582958438992857,-30,0.75,5.0,-30,-87.02684514824392,0.05135388216672797
"('grid3', 1, 1400)",0.2172916488213403,362449773.1155878,0.8294935319457128,-30,0.5,20.0,-30,-85.89225318291436,0.051340614554175934
"('grid3', 1, 1450)",0.20909084804414976,5894007.826460283,0.7575853409656351,30,0.5,20.0,-15,-63.41904956064775,0.05127609157976082
"('grid3', 1, 1500)",0.21691017967794735,350530298.6118799,0.7828054571407621,-30,0.5,50.0,-30,-85.48043166963849,0.05131504424232703
"('grid3', 1, 1550)",0.2165740850258775,166423241.73261595,0.9971837968395879,30,0.5,5.0,-30,-84.53506363957136,0.05130174829587508
"('grid3', 1, 1600)",0.2162153015390705,228590823.3159293,0.8305366094264918,15,0.5,50.0,-30,-83.58366831176063,0.0512878840965331
"('grid3', 1, 1650)",0.2251030710564453,1843368.2803894936,0.45127232368393816,30,0.5,5.0,-20,80.43411651540896,0.05132849533570446
"('grid3', 1, 1700)",0.21542956583017203,732783632.5752964,0.7967627085453046,-30,1.0,5.0,-30,-81.61373379234576,0.05125913817405783
"('grid3', 1, 1750)",0.21515593232759922,282271136.5338785,0.7725347834507763,-30,0.5,20.0,-30,-81.67240786902212,0.051246342126238985
"('grid3', 1, 1800)",0.21485876107629673,277802802.91660005,1.0296474349105036,-30,1.0,20.0,-30,-81.67780814939732,0.05123276258465631
"('grid3', 1, 1850)",0.21463041236640718,482391778.9831718,0.6841358953196788,-30,1.5,5.0,-30,-82.19928993974118,0.05121966599431857
"('grid3', 1, 1900)",0.212302600696482,205174059.0790886,0.8654125671329009,-30,1.0,20.0,-20,-66.1018150481964,0.051192801037211924
"('grid3', 1, 1950)",0.21324921320748103,668039199.5278405,0.7219907382944414,20,0.5,5.0,-30,-78.23156839211627,0.051187492650605036
"('grid3', 2, 0)",0.5147831649085374,179643.15523347983,153.22542422750848,30,0.5,5.0,30,-92.4972185874108,31.114464326922803
"('grid3', 2, 50)",0.3055653055422875,1.0592538535549418,1.0484108041469264,30,1.5,50.0,30,-141.76514373236725,1.283367407811336
"('grid3', 2, 100)",0.30284081049576234,0.9482021296749581,0.9412924509539933,30,1.5,50.0,30,-154.65477410791706,0.9737373579479597
"('grid3', 2, 150)",0.3252310206157163,0.9261133481036812,0.9105252362251124,30,0.75,5.0,30,-127.88989190582028,0.9142698846698878
"('grid3', 2, 200)",0.3223693528836289,0.9027606951886344,0.8833581027628911,30,0.5,10.0,30,-102.0227445560804,0.8764169642621195
"('grid3', 2, 250)",0.30948937302161855,0.868336044629839,0.8522190691147433,-20,0.5,5.0,-30,-81.24681710060783,0.8453831120177271
"('grid3', 2, 300)",0.2988600612649731,0.8354554726574599,0.8193362431061659,-30,0.5,5.0,-30,-65.52790930706888,0.815610867302919
"('grid3', 2, 350)",0.2864473001418915,0.8042023727585219,0.7856562546205741,-30,0.5,5.0,-30,-54.66063433707233,0.7839118083545131
"('grid3', 2, 400)",0.26723677436620435,0.7735478714200255,0.7517951499994548,-30,0.5,5.0,-30,-56.45803934338579,0.7509028439544314
"('grid3', 2, 450)",0.23078182409348463,0.7447557920377559,0.7203331928517821,-30,0.5,5.0,-30,-111.0141557866828,0.7201761502712323
"('grid3', 2, 500)",0.17100712913881147,0.7168189226905742,0.670946625086387,-30,1.25,5.0,-30,-1.5376978052024632,0.6996415240351601
"('grid3', 2, 550)",0.2331351687757454,0.7609413429882796,0.6992968362714229,30,0.75,5.0,30,-16.69691271264107,0.6979721943921287
"('grid3', 2, 600)",0.2938961829213415,0.726966820412786,0.7058221385787073,30,1.5,20.0,30,15.46358257706999,0.7110120136870172
"('grid3', 2, 650)",0.3267337782570287,0.7354945020628213,0.7215555802121194,30,1.5,10.0,30,19.89090762480239,0.7277441421014141
"('grid3', 2, 700)",0.34398675137438955,0.7484411233185145,0.737943439914509,30,1.5,10.0,30,19.41747196529159,0.7445939126220432
"('grid3', 2, 750)",0.34786936934320306,0.7608550387216432,0.7531312057143172,30,1.5,10.0,30,18.92611782247916,0.7605796209582243
"('grid3', 2, 800)",0.3416940106757967,0.7724247523261831,0.766381592614618,15,1.5,50.0,20,19.206027721219236,0.7745296067471696
"('grid3', 2, 850)",0.33052349246337787,0.7823567844214945,0.7778200803211233,20,1.5,5.0,20,20.98658869394834,0.78526096176489
"('grid3', 2, 900)",0.31820321356651804,0.789474563898062,0.785927243879112,30,1.5,inf,20,24.687131792439953,0.7922432864875399
"('grid3', 2, 950)",0.30636232680755693,0.7932769099712035,0.7903728209277481,5,1.5,5.0,15,30.194376064169962,0.7955943270917725
"('grid3', 2, 1000)",0.2952676332482369,0.7940235009227492,0.7916320969449012,10,1.25,5.0,10,37.11572707131318,0.7956240446514938
"('grid3', 2, 1050)",0.2846955504780908,0.7921347541527672,0.79086697462283,0,1.5,10.0,5,44.99663440871402,0.7925909069516053
"('grid3', 2, 1100)",0.27454540574251235,0.7879659990905354,0.7861093992042969,15,1.5,5.0,5,53.44269754898454,0.7866576386409951
"('grid3', 2, 1150)",0.2656371302094001,0.7818212526254138,0.7790714469160489,-15,0.5,10.0,5,53.750082255490426,0.7778760450788569
"('grid3', 2, 1200)",0.26088510976950885,0.77400526089707,0.768970582122824,-20,0.5,10.0,10,44.210625236522716,0.7661393524115383
"('grid3', 2, 1250)",0.26576328469572214,0.7651189414887352,0.7556666940230582,30,0.5,5.0,30,86.13712850273545,0.7510947820117329
"('grid3', 2, 1300)",0.2864948197797123,0.7573070290060371,0.7365802869445601,30,0.5,5.0,30,105.53630234414267,0.732017470187422
"('grid3', 2, 1350)",0.33082167205240237,0.7533567369553784,0.7104511092919481,30,0.5,5.0,30,93.10778650472167,0.7075265393425834
"('grid3', 2, 1400)",0.3943997009258922,0.7622131240938679,0.6731494929380542,30,0.5,5.0,30,82.72454468351235,0.6743975804689492
"('grid3', 2, 1450)",0.333250982505006,0.829275799433111,0.6060136951865034,30,0.75,50.0,30,72.97862246007404,0.6216321591661362
"('grid3', 2, 1500)",0.19948939388463408,0.7115331860518588,0.4259537086450247,-30,0.5,inf,30,77.72804108174118,0.48193757448700814
"('grid3', 2, 1550)",0.3607298226544401,1.4804749741400207,0.1480146391944099,-30,0.75,10.0,-20,36.36332995752933,0.1592010105076484
"('grid3', 2, 1600)",0.4464281669346674,0.7575561061067975,0.05662188939310752,-30,0.75,5.0,-30,43.26145684562974,0.06651216597578728
"('grid3', 2, 1650)",0.4591862846604299,0.36085743767614353,0.03821080548358871,-30,0.5,10.0,-30,71.30846438330633,0.04150545906175382
"('grid3', 2, 1700)",0.47903068753595107,0.18198072072822244,0.03406984057450018,-20,0.5,5.0,-30,-18.462250372971983,0.03431477266992708
"('grid3', 2, 1750)",0.48903903111861713,0.08807082704776277,0.032988952139079396,0,0.5,10.0,-30,-6.674975748478045,0.03214136071819691
"('grid3', 2, 1800)",0.49147701192679916,0.05091799935570704,0.032721091374749656,30,0.5,5.0,-15,2.3245824391092715,0.03165160921897373
"('grid3', 2, 1810)",0.4914987252114466,0.047446592495706964,0.03274746350988583,10,0.5,5.0,-10,3.8088206878389514,0.0316457843786439
"('grid3', 2, 1850)",0.49069605055715676,0.04053921648543428,0.03294378346131038,30,0.5,5.0,-5,8.922166569983357,0.03178157731322714
"('grid3', 2, 1900)",0.48833684329463095,0.040352724313835776,0.0329089919594279,-30,0.75,20.0,5,14.075413265530765,0.03214479883735438
"('grid3', 2, 1950)",0.4851097255693756,0.04424841033664526,0.029529492271426584,-30,1.0,5.0,10,19.003463379711377,0.032586117898355575
"('grid3', 3, 0)",0.14138109237840824,1.7013491030118655,0.984176757401377,30,0.5,10.0,30,-41.113495640062496,1.063224597164929
"('grid3', 3, 50)",0.09847577955132097,0.9670615045445587,0.9558961725064905,15,1.5,inf,15,1.8492787631236467,0.9641244285080479
"('grid3', 3, 100)",0.6014053456054649,6.591679308144716,0.6550485426168686,5,0.5,5.0,10,-170.0294181610459,0.3466589266875427
"('grid3', 3, 150)",0.23592216079630804,2.492881208872915,0.485729143933678,-10,0.5,5.0,-5,105.8327379175863,0.31571721556456034
"('grid3', 3, 200)",0.10254349487468219,1091.5156668091056,0.5076141429812857,-15,0.5,5.0,-10,53.46705789170883,0.3125493797894439
"('grid3', 3, 250)",0.1885600854627063,51771437.29198686,0.6676169585403141,-20,0.5,20.0,-20,19.610232352185264,0.31152095774426136
"('grid3', 3, 300)",0.21904411353451655,3941912685.2228813,0.4239759510880824,0,0.5,50.0,20,85.30278800738674,0.31137671636197173
"('grid3', 3, 350)",0.29181786376328894,16239096.169383489,0.7553462663171514,-5,0.75,5.0,30,51.0691330862178,0.31704986924563844
"('grid3', 3, 400)",0.2428626426456743,55543586.28126966,0.6638706700552889,15,0.5,50.0,20,93.13552923650953,0.31406148251597493
"('grid3', 3, 450)",0.2820067602433807,43986840.65555274,0.6016169515249576,-20,0.75,5.0,20,-4.858882729415698,0.30114760495049386
"('grid3', 3, 500)",0.22108905641426346,242562644.48329097,0.737372594064001,-30,0.5,inf,30,33.633641647806535,0.29628747876861006
"('grid3', 3, 550)",0.28375427292215727,377155239.08584964,1.000540791173315,30,0.5,50.0,30,15.295928708037623,0.2560598186331541
"('grid3', 3, 600)",0.302194146542865,63974444736.017044,0.5257077342021258,-30,0.5,20.0,30,-17.682098398751783,0.020809043401419664
"('grid3', 3, 650)",0.343908175754933,477598053492.1766,0.9140483287441296,30,0.5,20.0,-30,-84.41742249305398,0.011306262282751507
"('grid3', 3, 700)",0.34282950194641343,2269305098343.6587,0.8309123641746566,20,0.5,5.0,-30,-104.02638593219764,0.008166824075958479
"('grid3', 3, 750)",0.34022932140191486,12744182341233.293,0.5486601448240829,-20,0.5,5.0,-30,-10.444029331673727,0.006319263376004254
"('grid3', 3, 800)",0.31480426525720595,843126384524.8524,0.6709504496054572,-30,0.5,5.0,-30,2.2426093020367435,0.005087078677130458
"('grid3', 3, 850)",0.3035004673013857,1273781315104.2986,0.625682648441405,-30,0.5,10.0,-30,16.99628971470124,0.003922151096314424
"('grid3', 3, 900)",0.2860188351462119,2387567972952.569,0.5985830799781775,-30,0.5,20.0,-30,28.2561617432576,0.0029793881929495026
"('grid3', 3, 950)",0.3882271680411718,31579569898965.28,0.6055738489562006,-30,0.5,10.0,-30,90.52939955665474,0.002101425653087347
"('grid3', 3, 1000)",0.2353044130049126,5044248478103.415,0.5208433585766747,-30,0.5,50.0,-30,34.05320881168013,0.001604862426100976
"('grid3', 3, 1050)",0.22836286889161642,7981310251564.968,0.5997077570571192,-30,0.5,5.0,-30,41.779341664674824,0.0011250263899792979
"('grid3', 3, 1100)",0.21033896743796723,101022373339111.39,0.6476423949639802,-30,0.5,20.0,-30,42.179586296635236,0.000775195297424224
"('grid3', 3, 1150)",0.11952579541073305,47368155505142.23,0.618918634619912,-30,0.5,10.0,-30,-9.634797628108785,0.0005301721689013085
"('grid3', 3, 1200)",0.20460974760636103,107914323554716.58,0.6945164872977814,-30,0.5,50.0,-30,50.90606341905754,0.0003581674700344849
"('grid3', 3, 1250)",0.1114136818697044,256917502989111.53,0.6341270254979344,30,0.5,20.0,-30,-9.53309950141687,0.0002330959235560752
"('grid3', 3, 1300)",0.15250551927342454,340887181106804.75,0.7822569662821368,-30,0.5,20.0,-30,3.1695559797385244,0.0001646900745980627
"('grid3', 3, 1350)",0.46198470020278853,108430233892242.05,5.269637754542524,-30,0.5,5.0,30,-36.31586298647555,0.00018790222538499026
"('grid3', 3, 1400)",0.2900004196126593,500261161098852.56,0.8236008467907576,-30,0.5,20.0,-30,77.0405107632961,5.8220500584103115e-05
"('grid3', 3, 1450)",0.35353476870455797,1313014555297642.0,0.8759377719428028,30,0.5,inf,-30,60.72018085635288,3.901840125379717e-05
"('grid3', 3, 1500)",0.31204109425709164,4279330389888604.5,1.0071413506365505,30,0.5,50.0,30,-73.50539926973852,2.485069766065483e-05
"('grid3', 3, 1550)",0.12470137057299163,30541856757191.86,0.6232005984352837,-30,0.5,5.0,-30,39.85231829035031,1.2171226163321253e-05
"('grid3', 3, 1600)",0.5184047698887569,3030625106028929.0,0.8159222528904104,30,0.5,5.0,-30,25.15083808594596,1.157704708160481e-05
"('grid3', 3, 1610)",0.8110595665407228,8.088519209960222e+16,1.322533061903712,-30,1.0,10.0,-30,-2.3398871507441377,0.00020818512576097601
"('grid3', 3, 1650)",0.5051680358108787,1858482358052598.2,2.371395378170049,20,0.5,10.0,30,-123.59999653964124,9.225842883315443e-06
"('grid3', 3, 1700)",0.08092240199131644,120280062704764.39,0.7498275192884614,-20,0.5,5.0,-30,-43.3942398294996,2.122716651266483e-06
"('grid3', 3, 1750)",0.30529119492105095,5986455824287828.0,0.8641930888623583,-20,0.5,inf,-30,58.84433573127718,1.3161619419619814e-06
"('grid3', 3, 1770)",0.8638416489070582,4.906026358416819e+16,0.8109801720323485,-30,0.5,50.0,-30,1.4677970084260035,0.00027966028496728614
"('grid3', 3, 1800)",0.6464975805443752,3198464724578110.5,0.824190029803735,-20,0.5,20.0,-30,-11.29088180835663,5.221491229306835e-06
"('grid3', 3, 1850)",0.3009827370413314,41502789689403.3,1.3888972824554209,10,0.5,10.0,15,-22.365234517420898,3.3893948279856627e-07
"('grid3', 3, 1900)",0.1257628319492813,64679322198311.27,0.8883757505362471,-20,0.5,inf,-30,-5.601588970754068,1.8570735149591448e-07
"('grid3', 3, 1950)",0.7699164329353361,2.304052764576969e+16,0.8758782169112274,-15,0.5,10.0,-30,-2.05346994040725,5.038135815008665e-06
"('grid3', 3, 1960)",0.9247091295646118,8478807675064580.0,0.9656546646610825,-20,0.5,10.0,-30,-4.586650802550996,0.00040340241658767015
"('grid3', 4, 0)",0.22866721453808017,1.10039174758166,0.935073513477393,20,1.25,5.0,15,-58.31824477133989,1.309545673098587
"('grid3', 4, 50)",0.10935939774576724,1.099891129157586,0.9508785259124977,-20,1.5,50.0,-15,103.63646534491453,1.1355057741873442
"('grid3', 4, 100)",0.28436282683296443,1604067.5542066342,0.7995354515244378,-30,0.5,10.0,-30,23.51821864210627,0.399287886514048
"('grid3', 4, 150)",0.5284186217451766,28278.18353776816,0.6431436312848589,-30,0.5,5.0,-30,83.49525046329043,0.3086008329005926
"('grid3', 4, 200)",0.09427206971584873,144362.6497349252,0.19990944399314603,-30,0.5,5.0,-30,133.0759220339341,0.003722085490051518
"('grid3', 4, 250)",0.2294698154106331,164.82824763724807,0.26498889221697025,0,0.5,20.0,20,144.11077181500718,0.0002821287041631261
"('grid3', 4, 300)",0.279133907033708,1.4510606276602642,0.08183916843103767,30,0.5,20.0,-5,162.43586150845056,3.606205557612263e-05
"('grid3', 4, 350)",0.2316851572011904,0.9982589426830701,0.0002242361229611102,5,0.5,50.0,5,174.67379748078233,4.017236992879158e-06
"('grid3', 4, 400)",0.2866245329032129,0.43415071036318903,5.837603837885962e-06,-10,0.5,5.0,5,171.89997310367326,3.651141919332984e-07
"('grid3', 4, 450)",0.28362279747107877,0.30336918915167044,0.00025896728257309164,0,0.5,5.0,5,171.3755237632567,2.517219996399644e-08
"('grid3', 4, 500)",0.28087207969468503,0.26557843700364714,2.083536903530922e-08,10,0.5,10.0,5,170.66327006662547,1.2924082966143307e-09
"('grid3', 4, 550)",0.22278883663933716,0.21227855904405765,5.340990895561454e-06,10,0.5,inf,5,-163.82809713991284,4.781801676735285e-11
"('grid3', 4, 600)",0.6496976965621977,1.0897506179078937,0.0004046267976403227,30,0.5,5.0,30,-87.19563590456681,1.6953473438978461e-12
